"","X","Decibel Level","Neighborhood","Type","Municipality"
"2453",213,61.4727954119444,"Grapeland","Suburban","Miami"
"2454",214,59.5913370763883,"Grapeland","Suburban","Miami"
"2455",215,60.4196396907791,"Grapeland","Suburban","Miami"
"2456",216,65.0149151142687,"Grapeland","Suburban","Miami"
"2457",217,66.7976089166477,"Grapeland","Suburban","Miami"
"2458",218,57.780872524716,"Grapeland","Suburban","Miami"
"2459",219,65.632689489983,"Grapeland","Suburban","Miami"
"2460",220,65.6778932893649,"Grapeland","Suburban","Miami"
"2461",221,64.5026014856994,"Grapeland","Suburban","Miami"
"2462",222,60.6509737828746,"Grapeland","Suburban","Miami"
"2463",223,61.5148820094764,"Grapeland","Suburban","Miami"
"2464",224,61.4345349669456,"Grapeland","Suburban","Miami"
"2465",225,64.983695900999,"Grapeland","Suburban","Miami"
"2466",226,64.0857004858553,"Grapeland","Suburban","Miami"
"2467",227,72.7929432662204,"Grapeland","Suburban","Miami"
"2468",228,55.0824604528025,"Grapeland","Suburban","Miami"
"2469",229,53.3844702243805,"Grapeland","Suburban","Miami"
"2470",230,70.4432391533628,"Grapeland","Suburban","Miami"
"2471",231,63.1533527346328,"Grapeland","Suburban","Miami"
"2472",232,69.22019931674,"Grapeland","Suburban","Miami"
"2473",233,59.8117567291483,"Grapeland","Suburban","Miami"
"2474",234,67.3869966920465,"Grapeland","Suburban","Miami"
"2475",235,68.9677391126752,"Grapeland","Suburban","Miami"
"2476",236,53.6720935553312,"Grapeland","Suburban","Miami"
"2477",237,69.2882815627381,"Grapeland","Suburban","Miami"
"2478",238,57.1105255810544,"Grapeland","Suburban","Miami"
"2479",239,56.3352766139433,"Grapeland","Suburban","Miami"
"2480",240,70.9235921893269,"Grapeland","Suburban","Miami"
"2481",241,55.2623746423051,"Grapeland","Suburban","Miami"
"2482",242,63.5623267730698,"Grapeland","Suburban","Miami"
"2483",243,59.0865020612255,"Grapeland","Suburban","Miami"
"2484",244,59.7033956758678,"Grapeland","Suburban","Miami"
"2485",245,69.800503381528,"Grapeland","Suburban","Miami"
"2486",246,66.219418223016,"Grapeland","Suburban","Miami"
"2487",247,64.8942188890651,"Grapeland","Suburban","Miami"
"2488",248,71.1415587384254,"Grapeland","Suburban","Miami"
"2489",249,54.889012735337,"Grapeland","Suburban","Miami"
"2490",250,71.0917486734688,"Grapeland","Suburban","Miami"
"2491",251,67.8812616569921,"Grapeland","Suburban","Miami"
"2492",252,59.6759485239163,"Grapeland","Suburban","Miami"
"2493",253,59.8004918750376,"Grapeland","Suburban","Miami"
"2494",254,63.9472245117649,"Grapeland","Suburban","Miami"
"2495",255,63.4652631888166,"Grapeland","Suburban","Miami"
"2496",256,55.3630124004558,"Grapeland","Suburban","Miami"
"2497",257,68.2937176218256,"Grapeland","Suburban","Miami"
"2498",258,57.6799531253055,"Grapeland","Suburban","Miami"
"2499",259,71.0305197229609,"Grapeland","Suburban","Miami"
"2500",260,53.9468561178073,"Grapeland","Suburban","Miami"
"2501",261,61.3752112649381,"Grapeland","Suburban","Miami"
"2502",262,67.8139474447817,"Grapeland","Suburban","Miami"
"2503",263,62.3246044917032,"Grapeland","Suburban","Miami"
"2504",264,65.7109791710973,"Grapeland","Suburban","Miami"
"2505",265,66.4419218450785,"Grapeland","Suburban","Miami"
"2506",266,62.2769727483392,"Grapeland","Suburban","Miami"
"2507",267,70.3804456368089,"Grapeland","Suburban","Miami"
"2508",268,58.9250453021377,"Grapeland","Suburban","Miami"
"2509",269,55.3734522378072,"Grapeland","Suburban","Miami"
"2510",270,65.0900384848937,"Grapeland","Suburban","Miami"
"2511",271,56.930209740065,"Grapeland","Suburban","Miami"
"2512",272,53.5293157696724,"Grapeland","Suburban","Miami"
"2513",273,70.7273681107908,"Grapeland","Suburban","Miami"
"2514",274,67.7910354426131,"Grapeland","Suburban","Miami"
"2515",275,55.0065757352859,"Grapeland","Suburban","Miami"
"2516",276,62.033388895914,"Grapeland","Suburban","Miami"
"2517",277,67.305690806359,"Grapeland","Suburban","Miami"
"2518",278,66.4680004930124,"Grapeland","Suburban","Miami"
"2519",279,70.6108876196668,"Grapeland","Suburban","Miami"
"2520",280,62.7205300722271,"Grapeland","Suburban","Miami"
"2521",281,64.1693508597091,"Grapeland","Suburban","Miami"
"2522",282,54.9363308977336,"Grapeland","Suburban","Miami"
"2523",283,68.5155085073784,"Grapeland","Suburban","Miami"
"2524",284,66.4948966139928,"Grapeland","Suburban","Miami"
"2525",285,61.834420745261,"Grapeland","Suburban","Miami"
"2526",286,71.1310295220464,"Grapeland","Suburban","Miami"
"2527",287,54.8471818510443,"Grapeland","Suburban","Miami"
"2528",288,66.6030517378822,"Grapeland","Suburban","Miami"
"2529",289,65.8007899504155,"Grapeland","Suburban","Miami"
"2530",290,59.0547634074464,"Grapeland","Suburban","Miami"
"2531",291,71.6064806906506,"Grapeland","Suburban","Miami"
"2532",292,70.469474459067,"Grapeland","Suburban","Miami"
"2533",293,61.7180921295658,"Grapeland","Suburban","Miami"
"2534",294,72.0791113069281,"Grapeland","Suburban","Miami"
"2535",295,72.6701605152339,"Grapeland","Suburban","Miami"
"2536",296,54.3864335417747,"Grapeland","Suburban","Miami"
"2537",297,69.279524336569,"Grapeland","Suburban","Miami"
"2538",298,72.7508373716846,"Grapeland","Suburban","Miami"
"2539",299,65.4235971365124,"Grapeland","Suburban","Miami"
"2540",300,53.040805246681,"Grapeland","Suburban","Miami"
"2541",301,65.1266942610964,"Grapeland","Suburban","Miami"
"2542",302,71.8917056517676,"Grapeland","Suburban","Miami"
"2543",303,72.1220856737345,"Grapeland","Suburban","Miami"
"2544",304,56.848729711026,"Grapeland","Suburban","Miami"
"2545",305,68.8561549987644,"Grapeland","Suburban","Miami"
"2546",306,63.2802833961323,"Grapeland","Suburban","Miami"
"2547",307,55.4261322198436,"Grapeland","Suburban","Miami"
"2548",308,65.0196167193353,"Grapeland","Suburban","Miami"
"2549",309,71.3314984804019,"Grapeland","Suburban","Miami"
"2550",310,71.5747643886134,"Grapeland","Suburban","Miami"
"2551",311,56.2646463671699,"Grapeland","Suburban","Miami"
"2552",312,70.4084142968059,"Grapeland","Suburban","Miami"
"2553",313,60.2115328116342,"Grapeland","Suburban","Miami"
"2554",314,68.3721181908622,"Grapeland","Suburban","Miami"
"2555",315,70.6179833896458,"Grapeland","Suburban","Miami"
"2556",316,61.0616825446486,"Grapeland","Suburban","Miami"
"2557",317,65.0687104342505,"Grapeland","Suburban","Miami"
"2558",318,67.3932351889089,"Grapeland","Suburban","Miami"
"2559",319,64.318262773566,"Grapeland","Suburban","Miami"
"2560",320,55.1546932822093,"Grapeland","Suburban","Miami"
"2561",1,49.9092841655804,"Liberty City","Suburban","Miami"
"2562",2,49.2247643932981,"Liberty City","Suburban","Miami"
"2563",3,49.5590848734885,"Liberty City","Suburban","Miami"
"2564",4,50.3891255975456,"Liberty City","Suburban","Miami"
"2565",5,47.3271086297567,"Liberty City","Suburban","Miami"
"2566",6,51.0198999699517,"Liberty City","Suburban","Miami"
"2567",7,49.5599312486211,"Liberty City","Suburban","Miami"
"2568",8,49.792442120227,"Liberty City","Suburban","Miami"
"2569",9,48.6748768651295,"Liberty City","Suburban","Miami"
"2570",10,50.3769221885908,"Liberty City","Suburban","Miami"
"2571",11,49.0348487352354,"Liberty City","Suburban","Miami"
"2572",12,49.8377756529938,"Liberty City","Suburban","Miami"
"2573",13,50.5543206657184,"Liberty City","Suburban","Miami"
"2574",14,51.604742179321,"Liberty City","Suburban","Miami"
"2575",15,49.3160681917389,"Liberty City","Suburban","Miami"
"2576",16,50.557775749138,"Liberty City","Suburban","Miami"
"2577",17,49.7257840571785,"Liberty City","Suburban","Miami"
"2578",18,50.6246364929271,"Liberty City","Suburban","Miami"
"2579",19,51.4537806760891,"Liberty City","Suburban","Miami"
"2580",20,52.0374807768539,"Liberty City","Suburban","Miami"
"2581",21,48.858118528962,"Liberty City","Suburban","Miami"
"2582",22,50.7528348589653,"Liberty City","Suburban","Miami"
"2583",23,50.7663374223651,"Liberty City","Suburban","Miami"
"2584",24,48.4729778998618,"Liberty City","Suburban","Miami"
"2585",25,49.4833220402672,"Liberty City","Suburban","Miami"
"2586",26,51.2697911564959,"Liberty City","Suburban","Miami"
"2587",27,50.7732686995341,"Liberty City","Suburban","Miami"
"2588",28,49.1426057023613,"Liberty City","Suburban","Miami"
"2589",29,49.4440525824328,"Liberty City","Suburban","Miami"
"2590",30,50.2199041350767,"Liberty City","Suburban","Miami"
"2591",31,51.4987748598827,"Liberty City","Suburban","Miami"
"2592",32,49.5810848178923,"Liberty City","Suburban","Miami"
"2593",33,49.7756440537095,"Liberty City","Suburban","Miami"
"2594",34,51.7555908750029,"Liberty City","Suburban","Miami"
"2595",35,49.4138383370492,"Liberty City","Suburban","Miami"
"2596",36,50.2689931451233,"Liberty City","Suburban","Miami"
"2597",37,51.2918946517603,"Liberty City","Suburban","Miami"
"2598",38,51.8118872223697,"Liberty City","Suburban","Miami"
"2599",39,50.163370064067,"Liberty City","Suburban","Miami"
"2600",40,49.8833941316555,"Liberty City","Suburban","Miami"
"2601",41,49.8085176883664,"Liberty City","Suburban","Miami"
"2602",42,49.7007267725842,"Liberty City","Suburban","Miami"
"2603",43,47.8951451318474,"Liberty City","Suburban","Miami"
"2604",44,49.538604429977,"Liberty City","Suburban","Miami"
"2605",45,49.9369162009869,"Liberty City","Suburban","Miami"
"2606",46,49.9971185586973,"Liberty City","Suburban","Miami"
"2607",47,51.1284380529125,"Liberty City","Suburban","Miami"
"2608",48,49.97573329272,"Liberty City","Suburban","Miami"
"2609",49,49.8573325611697,"Liberty City","Suburban","Miami"
"2610",50,50.0917188322498,"Liberty City","Suburban","Miami"
"2611",51,50.901035379656,"Liberty City","Suburban","Miami"
"2612",52,51.1556474863779,"Liberty City","Suburban","Miami"
"2613",53,51.3597298542517,"Liberty City","Suburban","Miami"
"2614",54,51.2298251527667,"Liberty City","Suburban","Miami"
"2615",55,48.7556438115437,"Liberty City","Suburban","Miami"
"2616",56,50.6902735870514,"Liberty City","Suburban","Miami"
"2617",57,51.1835808757386,"Liberty City","Suburban","Miami"
"2618",58,49.8122470294817,"Liberty City","Suburban","Miami"
"2619",59,51.8031891136991,"Liberty City","Suburban","Miami"
"2620",60,50.2724030074595,"Liberty City","Suburban","Miami"
"2621",61,50.4868371048896,"Liberty City","Suburban","Miami"
"2622",62,49.0960915292094,"Liberty City","Suburban","Miami"
"2623",63,49.5019715201386,"Liberty City","Suburban","Miami"
"2624",64,48.9281408229387,"Liberty City","Suburban","Miami"
"2625",65,49.949386288962,"Liberty City","Suburban","Miami"
"2626",66,49.2077579951499,"Liberty City","Suburban","Miami"
"2627",67,50.1888825184148,"Liberty City","Suburban","Miami"
"2628",68,49.8155516955213,"Liberty City","Suburban","Miami"
"2629",69,49.1926793388732,"Liberty City","Suburban","Miami"
"2630",70,51.023388894477,"Liberty City","Suburban","Miami"
"2631",71,49.0171191264067,"Liberty City","Suburban","Miami"
"2632",72,49.8806568223053,"Liberty City","Suburban","Miami"
"2633",73,50.8909791427902,"Liberty City","Suburban","Miami"
"2634",74,49.7162571516877,"Liberty City","Suburban","Miami"
"2635",75,49.88076932406,"Liberty City","Suburban","Miami"
"2636",76,51.3109391345217,"Liberty City","Suburban","Miami"
"2637",77,48.4009874798629,"Liberty City","Suburban","Miami"
"2638",78,49.494034550353,"Liberty City","Suburban","Miami"
"2639",79,50.0049635477371,"Liberty City","Suburban","Miami"
"2640",80,51.6222697727554,"Liberty City","Suburban","Miami"
"2641",81,51.1816502908178,"Liberty City","Suburban","Miami"
"2642",82,50.4253474547782,"Liberty City","Suburban","Miami"
"2643",83,49.3296212237079,"Liberty City","Suburban","Miami"
"2644",84,49.5295431042383,"Liberty City","Suburban","Miami"
"2645",85,49.3788410713381,"Liberty City","Suburban","Miami"
"2646",86,49.8377560680219,"Liberty City","Suburban","Miami"
"2647",87,49.9900385339063,"Liberty City","Suburban","Miami"
"2648",88,51.2182663830633,"Liberty City","Suburban","Miami"
"2649",89,49.4734017082025,"Liberty City","Suburban","Miami"
"2650",90,49.2522167259279,"Liberty City","Suburban","Miami"
"2651",91,51.2178414403037,"Liberty City","Suburban","Miami"
"2652",92,49.3992728792253,"Liberty City","Suburban","Miami"
"2653",93,47.2378480051607,"Liberty City","Suburban","Miami"
"2654",94,50.9759947313232,"Liberty City","Suburban","Miami"
"2655",95,50.3457373610046,"Liberty City","Suburban","Miami"
"2656",96,48.605144362594,"Liberty City","Suburban","Miami"
"2657",97,49.3214297832522,"Liberty City","Suburban","Miami"
"2658",98,48.8245099555011,"Liberty City","Suburban","Miami"
"2659",99,48.8278020668922,"Liberty City","Suburban","Miami"
"2660",100,49.8680759806936,"Liberty City","Suburban","Miami"
"2661",101,51.5287393760615,"Liberty City","Suburban","Miami"
"2662",102,48.5904366020419,"Liberty City","Suburban","Miami"
"2663",103,50.9966800986453,"Liberty City","Suburban","Miami"
"2664",104,50.9916742846719,"Liberty City","Suburban","Miami"
"2665",105,50.9054982008591,"Liberty City","Suburban","Miami"
"2666",106,49.9886005497452,"Liberty City","Suburban","Miami"
"2667",107,50.9065016623763,"Liberty City","Suburban","Miami"
"2668",108,49.2798091955703,"Liberty City","Suburban","Miami"
"2669",109,49.589001144839,"Liberty City","Suburban","Miami"
"2670",110,49.1878475900016,"Liberty City","Suburban","Miami"
"2671",111,49.0069771396902,"Liberty City","Suburban","Miami"
"2672",112,49.4973034075139,"Liberty City","Suburban","Miami"
"2673",113,50.7524360851601,"Liberty City","Suburban","Miami"
"2674",114,48.5814409613154,"Liberty City","Suburban","Miami"
"2675",115,50.0934709074883,"Liberty City","Suburban","Miami"
"2676",116,49.5825623769108,"Liberty City","Suburban","Miami"
"2677",117,50.3031821468024,"Liberty City","Suburban","Miami"
"2678",118,50.8257097437351,"Liberty City","Suburban","Miami"
"2679",119,51.3264739032713,"Liberty City","Suburban","Miami"
"2680",120,51.0568923307064,"Liberty City","Suburban","Miami"
"2681",121,49.2784659452042,"Liberty City","Suburban","Miami"
"2682",122,50.3172561064429,"Liberty City","Suburban","Miami"
"2683",123,49.5906326677074,"Liberty City","Suburban","Miami"
"2684",124,49.8222639143084,"Liberty City","Suburban","Miami"
"2685",125,49.3431282097168,"Liberty City","Suburban","Miami"
"2686",126,50.5792720984299,"Liberty City","Suburban","Miami"
"2687",127,50.785417591749,"Liberty City","Suburban","Miami"
"2688",128,49.9590067830135,"Liberty City","Suburban","Miami"
"2689",129,48.8366454093739,"Liberty City","Suburban","Miami"
"2690",130,50.8602244380179,"Liberty City","Suburban","Miami"
"2691",131,50.6403822495484,"Liberty City","Suburban","Miami"
"2692",132,48.5085237993217,"Liberty City","Suburban","Miami"
"2693",133,50.9116348520769,"Liberty City","Suburban","Miami"
"2694",134,49.9018852669262,"Liberty City","Suburban","Miami"
"2695",135,48.8547600063596,"Liberty City","Suburban","Miami"
"2696",136,50.1013501149207,"Liberty City","Suburban","Miami"
"2697",137,48.5578836511955,"Liberty City","Suburban","Miami"
"2698",138,50.3115907943688,"Liberty City","Suburban","Miami"
"2699",139,49.9839085132497,"Liberty City","Suburban","Miami"
"2700",140,52.3885829749337,"Liberty City","Suburban","Miami"
"2701",141,49.4675551713037,"Liberty City","Suburban","Miami"
"2702",142,49.1687558934157,"Liberty City","Suburban","Miami"
"2703",143,50.851763160451,"Liberty City","Suburban","Miami"
"2704",144,50.3681066166377,"Liberty City","Suburban","Miami"
"2705",145,49.9624514780155,"Liberty City","Suburban","Miami"
"2706",146,48.5489363182208,"Liberty City","Suburban","Miami"
"2707",147,51.5036687984447,"Liberty City","Suburban","Miami"
"2708",148,48.9321066146351,"Liberty City","Suburban","Miami"
"2709",149,49.1140935513316,"Liberty City","Suburban","Miami"
"2710",150,50.9815857286818,"Liberty City","Suburban","Miami"
"2711",151,48.0242282273955,"Liberty City","Suburban","Miami"
"2712",152,50.2055871573165,"Liberty City","Suburban","Miami"
"2713",153,50.1123400892327,"Liberty City","Suburban","Miami"
"2714",154,48.7960346563796,"Liberty City","Suburban","Miami"
"2715",155,49.1558432591435,"Liberty City","Suburban","Miami"
"2716",156,51.693768322361,"Liberty City","Suburban","Miami"
"2717",157,49.223105069768,"Liberty City","Suburban","Miami"
"2718",158,50.2310387491356,"Liberty City","Suburban","Miami"
"2719",159,49.4007739105747,"Liberty City","Suburban","Miami"
"2720",160,49.677812687057,"Liberty City","Suburban","Miami"
"2721",161,52.3208595602773,"Liberty City","Suburban","Miami"
"2722",162,52.880943918135,"Liberty City","Suburban","Miami"
"2723",163,53.9768140506931,"Liberty City","Suburban","Miami"
"2724",164,52.3679594509304,"Liberty City","Suburban","Miami"
"2725",165,55.6006727088243,"Liberty City","Suburban","Miami"
"2726",166,55.285180574283,"Liberty City","Suburban","Miami"
"2727",167,57.0320969773456,"Liberty City","Suburban","Miami"
"2728",168,55.6607729848474,"Liberty City","Suburban","Miami"
"2729",169,56.4823709451593,"Liberty City","Suburban","Miami"
"2730",170,52.6027207775041,"Liberty City","Suburban","Miami"
"2731",171,56.7050802474841,"Liberty City","Suburban","Miami"
"2732",172,56.0948012047447,"Liberty City","Suburban","Miami"
"2733",173,57.4634423642419,"Liberty City","Suburban","Miami"
"2734",174,52.731775441207,"Liberty City","Suburban","Miami"
"2735",175,54.059732160531,"Liberty City","Suburban","Miami"
"2736",176,55.0564622320235,"Liberty City","Suburban","Miami"
"2737",177,55.2738960087299,"Liberty City","Suburban","Miami"
"2738",178,57.1844624099322,"Liberty City","Suburban","Miami"
"2739",179,56.3115018582903,"Liberty City","Suburban","Miami"
"2740",180,52.5168250082061,"Liberty City","Suburban","Miami"
"2741",181,55.8400427177548,"Liberty City","Suburban","Miami"
"2742",182,57.284253006801,"Liberty City","Suburban","Miami"
"2743",183,53.6215236759745,"Liberty City","Suburban","Miami"
"2744",184,53.8932558521628,"Liberty City","Suburban","Miami"
"2745",185,54.5201045274734,"Liberty City","Suburban","Miami"
"2746",186,54.3867883086205,"Liberty City","Suburban","Miami"
"2747",187,54.5590604911558,"Liberty City","Suburban","Miami"
"2748",188,50.4400409152731,"Liberty City","Suburban","Miami"
"2749",189,59.0219126013108,"Liberty City","Suburban","Miami"
"2750",190,50.8928109984845,"Liberty City","Suburban","Miami"
"2751",191,55.9026422700845,"Liberty City","Suburban","Miami"
"2752",192,52.4051449634135,"Liberty City","Suburban","Miami"
"2753",193,53.2993762474507,"Liberty City","Suburban","Miami"
"2754",194,56.5948399389163,"Liberty City","Suburban","Miami"
"2755",195,52.0594991324469,"Liberty City","Suburban","Miami"
"2756",196,50.806052100379,"Liberty City","Suburban","Miami"
"2757",197,54.6768398536369,"Liberty City","Suburban","Miami"
"2758",198,52.0583122735843,"Liberty City","Suburban","Miami"
"2759",199,55.0786596909165,"Liberty City","Suburban","Miami"
